gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1055342358	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/e88637bc046154b0bb618c688b23fa48c96e832a/contents/preview		BM000552471								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055853821	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/16d6c5fc9a21274112a414d7f686da3116382b97/contents/preview		BM000552476								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055853821	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/93f5facc1dfc0b73c6a8b91038c549bcc07a386f/contents/preview		BM000552476								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1057123300	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/2c3b71c2f81d5da7b7831015c6a5ecc30e6c63ae/contents/preview		BM000552473								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1057123300	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/b625b20dd9edec644033b72bd7eb6cc0329b4fcf/contents/preview		BM000552473								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
367043674				http://herbarium.univie.ac.at/database/image.php?filename=94110&method=show										
367043681				http://herbarium.univie.ac.at/database/image.php?filename=94121&method=show										
367043705				http://herbarium.univie.ac.at/database/image.php?filename=94540&method=show										
367043771				http://herbarium.univie.ac.at/database/image.php?filename=94259&method=show										
1230822214				http://herbarium.univie.ac.at/database/image.php?filename=94540&method=show										
1078822925	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000621_20061031_081605.jpg											
1078822928	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000628_20061030_165455.jpg											
144843308	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/84/63/B_10_0184637.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=39560									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865785	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/88/B_10_0153882.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23830									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865789	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/86/B_10_0153864.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23786									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865817	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/84/B_10_0153847.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23744									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865825	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/82/B_10_0153826.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23703									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865827	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/82/B_10_0153828.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23707									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865869	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/83/B_10_0153830.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23709									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
667520531	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872555VHskWAK8LD3JmOyG										cc-by	
667520551	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895598dMwRfVGBkEVURIJj										cc-by	
667538143	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872423NoEV1HNAQ7vgAqW7										cc-by	
667669403	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739637OEAPkjxYMvAvXLNa										cc-by	
864897720	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/88/B_10_0153881.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23826									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
864897801	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/85/B_10_0153852.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23760									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1056427108	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/509a733ad0b8dbbbd57d0b534cfc2af9941d2513/contents/preview		BM000552478								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056427108	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/5ada673ce410f8d717458da97e17f91471818ea5/contents/preview		BM000552478								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056915703	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/3ecce516cc57f81a039959ce0a1bfb730a0d8608/contents/preview		BM000552487								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056915703	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/d86e0095d2aa9e63a5e25d146619ecfc111122c4/contents/preview		BM000552487								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1144617544				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308193&dataTabIndex=1										
1144617557				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308204&dataTabIndex=1										
439329201	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1443455298713aW1vxh7rT2WQh826					Paris, Muséum National d'Histoire Naturelle, MJ					cc-by	
453639814	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/13/B_-W_12132%20-00%200__3.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=127978									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
453639837	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/13/B_-W_12130%20-00%200__3.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=127976									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
437868931	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1442309806776oaOpKEQztBlGLAJ9					Paris, Museum National d'Histoire Naturelle, VD					cc-by	
667517730	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872708lSWeFxPySu1aRTjV										cc-by	
667520534	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413858959822f7HTVY94aSof6qY										cc-by	
667534619	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740174D6JSCysmATTE0sgx										cc-by	
667616227	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739485KPh2zrOPaFvkChZ4										cc-by	
667627607	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413858273105TLIs0Q1222P9ZgG										cc-by	
694684894	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14414197771637JxIiJS3ulkAF4jj										cc-by	
694729142	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441419777223ChWuUJ9D3oIEDgoR										cc-by	
1230822132				http://herbarium.univie.ac.at/database/image.php?filename=94127&method=show										
144865764	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/80/B_10_0153803.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23649									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865853	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/89/B_10_0154892.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23800									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
475051474	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/25/B_-W_12258%20-01%200.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=151291									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1078822932	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000624_20061030_174522.jpg											
367043704				http://herbarium.univie.ac.at/database/image.php?filename=94257&method=show										
367043756				http://herbarium.univie.ac.at/database/image.php?filename=94116&method=show										
885584949				http://collections.mnh.si.edu/media/index.php?irn=10106932										
885584935				http://collections.mnh.si.edu/media/index.php?irn=10117748										
885584921				http://collections.mnh.si.edu/media/index.php?irn=10050804										
1099023498	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108064_20051227_175254.jpg										CC BY-SA 3.0	
1099023480	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108053_20051227_192516.jpg										CC BY-SA 3.0	
1099023489	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108051_20051227_193650.jpg										CC BY-SA 3.0	
1099023477	StillImage	image/jpeg	http://pictures.snsb.info/BSMafrplantscoll/M-0108/M-0108045_20060103_113828.jpg										CC BY-SA 3.0	
912024873				http://specimens.kew.org/herbarium/27689.000									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912459756	StillImage	image/jpeg	http://www.kew.org/herbcatimg/247132.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912326777				http://specimens.kew.org/herbarium/K000390400									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206429				http://specimens.kew.org/herbarium/K000230370									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206474	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35365.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206469	StillImage	image/jpeg	http://www.kew.org/herbcatimg/247125.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206433	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35363.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206483				http://specimens.kew.org/herbarium/K000230387									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206463	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35386.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206497	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35959.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206612				http://specimens.kew.org/herbarium/K000230546									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206454				http://specimens.kew.org/herbarium/K000230398									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206468				http://specimens.kew.org/herbarium/K000230381									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206505	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35968.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206552	StillImage	image/jpeg	http://www.kew.org/herbcatimg/36027.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206621				http://specimens.kew.org/herbarium/K000230547									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206596				http://specimens.kew.org/herbarium/K000230497									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206489				http://specimens.kew.org/herbarium/K000230429									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206640				http://specimens.kew.org/herbarium/K000230574									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206636				http://specimens.kew.org/herbarium/K000230562									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206495	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35375.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206462	StillImage	image/jpeg	http://www.kew.org/herbcatimg/35385.jpg										© The Board of Trustees of the Royal Botanic Gardens, Kew.	
912206538				http://specimens.kew.org/herbarium/K000230439									© The Board of Trustees of the Royal Botanic Gardens, Kew.	
1259314914	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=33920	http://www.tropicos.org/ImageFullView.aspx?imageid=33920	Ecklon - 53 - South Africa	isotype 1926518		MBG					http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1230807958				http://herbarium.univie.ac.at/database/image.php?filename=94209&method=show										
1056111580	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/a0b1a1825b897913ea5fc6029318c7143af16c83/contents/preview		BM000552472								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056111580	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/b59cdfba0c4c6ea0f3e03748267c63a8d4b8ecd5/contents/preview		BM000552472								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
367043675				http://herbarium.univie.ac.at/database/image.php?filename=94225&method=show										
667517734	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872856tC2Lm3WWe7zC3j0P										cc-by	
667534623	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740100iGvdA5q87kytmOUb										cc-by	
667538146	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872404tCpsgdIeP1Bm7rVR										cc-by	
667616232	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413857395816gasZ7DVORIeRd42										cc-by	
667616478	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385827385AmwqQFUS4U8ICOl5										cc-by	
694313431	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441419669913HNLkQw61ZpR2f1DA										cc-by	
144865774	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/81/B_10_0153814.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23672									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865857	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/89/B_10_0154896.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23811									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1144586172				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4310912&dataTabIndex=1										
1144617581				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308210&dataTabIndex=1										
731724028	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441453545056KFtxSIHLy0GqAAWk										cc-by	
1056775472	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/bd6ba0d4b37c166c7cca52fbec668a4ac423b959/contents/preview		BM000552489								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056775472	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/c7a0343482741fe997094c194622559728bfafd3/contents/preview		BM000552489								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1144617537				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308185&dataTabIndex=1										
1144617543				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308197&dataTabIndex=1										
1144617548				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308200&dataTabIndex=1										
1144617561				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308219&dataTabIndex=1										
144865769	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/80/B_10_0153808.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23659									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865778	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/81/B_10_0153818.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23680									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865816	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/84/B_10_0153846.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23741									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865836	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/84/B_10_0153841.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23734									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1230813162				http://herbarium.univie.ac.at/database/image.php?filename=94259&method=show										
475052195	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/13/B_-W_12133%20-01%200.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=150932									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
475052198	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/-W/12/13/B_-W_12131%20-01%200.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=150930									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
667520533	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413858960726XdFr13szCZVKMfr										cc-by	
667520546	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895734YAz1dXA4MzMUY1YO										cc-by	
667520554	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385895514GjNuzRm1MERtNuHW										cc-by	
667520555	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413858954773bU5wibg2Ka6IwKB										cc-by	
667538145	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385872384sOUeBIBNdUSiq1W1										cc-by	
667621128	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385740082qTOTLvnYyqSWLeK4										cc-by	
667669405	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441385739712ew7qNXD3BqhjHDrm										cc-by	
667720486	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14413857399311GllGP2oML9Xatc8										cc-by	
667720490	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/144138574036749s2FFlGAyoXG6bm										cc-by	
694315495	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441419777295gAfg1eeYit5F8igL										cc-by	
694317217	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1441424901188xBXzYkpjwbS410JM										cc-by	
694803803	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14414197770321nUeMt6CzUqjlmjQ										cc-by	
1078822931	StillImage	image/jpeg	http://pictures.snsb.info/TUBafrplantscoll/web/TUB-0006/TUB-000635_20061030_161021.jpg											
864897712	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/79/B_10_0153798.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23639									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
1144617523				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308187&dataTabIndex=1										
1144617536				http://data.gbif.ch/Search.action#/?dataDialog=on&dataId=4308198&dataTabIndex=1										
1057410897	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/97a9195d345e598a46a799c4e2ab5cf4d47deed9/contents/preview		BM000552488								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1057410897	StillImage	image/tiff	http://www.nhm.ac.uk/services/media-store/asset/bf84132bd8eb11e5f5b71d6ced498387b107911f/contents/preview		BM000552488								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
144843314	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/81/B_10_0154810.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23638									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865773	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/81/B_10_0153813.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23670									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865818	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/84/B_10_0153848.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23749									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865848	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/53/83/B_10_0153831.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23711									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
144865854	StillImage	image/jpeg	http://ww2.bgbm.org/herbarium/images/B/10/01/54/89/B_10_0154893.jpg	http://ww2.bgbm.org/herbarium/view_biocase.cfm?SpecimenPK=23802									Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [http://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [http://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).	
